LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,default
454865,46,3,-1,1,359278,133282,50288,1765,0
437826,55,-2,-2,1,48650,231467,29070,52641,1
151130,35,6,-2,7,66708,52524,58442,54221,0
74200,59,-2,-1,1,328351,370194,28736,86055,0
187691,31,1,6,3,290912,209348,79750,49136,1
420370,66,4,-2,5,350256,210154,35377,50196,0
372076,27,7,1,2,259244,126243,80341,38970,0
147103,43,5,0,6,386827,47450,62700,53841,1
104475,67,1,7,7,316276,155771,76789,7899,0
282660,58,8,8,3,96287,258389,8157,46328,1
482501,26,-2,2,0,386670,64667,26027,72425,0
393395,39,1,-1,7,115345,217697,2597,8729,0
493702,23,-1,-2,5,61728,33863,57798,59172,0
241496,66,0,6,7,148675,242993,92534,60955,1
177860,45,0,-2,-1,326621,-8160,67442,21572,1
216821,56,1,5,1,73110,130262,65973,4730,0
202121,69,6,0,7,74922,247721,24818,36109,0
334637,48,6,1,8,363314,45560,14384,92189,0
365691,48,4,7,5,71646,31422,93984,42126,0
158930,56,-1,0,1,39813,284839,11221,5443,1
193467,63,8,5,4,327162,128747,11393,75101,1
49758,43,8,5,7,138161,162451,44577,53527,0
347913,49,8,2,5,163619,294161,62698,93769,0
255754,48,7,2,3,102622,25642,32462,38831,1
186806,27,2,6,8,8738,232395,85927,87985,0
491719,46,5,6,7,264016,336267,9574,46594,0
442548,31,6,0,0,387475,22245,83633,9267,0
185251,35,7,2,1,83082,30525,60870,2437,0
274155,41,7,1,0,84721,248585,31008,95383,0
54014,40,6,5,3,184162,31848,83409,99399,0
366477,60,2,4,4,265963,16609,85712,27746,0
411983,43,1,-2,6,17721,339002,87074,64029,0
105040,28,5,6,-2,356118,134032,92910,55085,0
158510,58,4,-1,5,313902,92195,61128,48013,0
189587,38,5,2,3,153377,13959,21303,41494,0
15744,48,1,-1,0,281425,202269,39344,8741,1
224892,48,5,0,6,21942,-6002,20484,53703,0
410285,32,1,5,2,336432,205627,13584,82887,1
160871,57,1,3,4,76818,26774,78039,8277,0
370890,24,2,2,-2,28250,343606,8206,41079,0
17597,33,2,5,4,19069,246483,11578,45286,1
393100,68,3,7,5,323462,217411,54085,88906,1
143241,64,0,5,1,51750,297692,83290,24787,0
225164,25,-1,2,8,130988,173070,81164,14190,0
41778,62,2,5,-2,335360,175515,28082,65600,0
430950,22,6,4,5,390741,331456,48882,75222,0
164245,55,8,4,-2,332826,187461,56418,46829,0
333660,52,0,4,0,58848,271297,42327,21628,0
241312,68,0,5,1,95595,157684,53024,32917,0
69500,47,0,2,2,266309,220344,63543,3296,0
419064,25,-1,1,0,-7869,-9999,60920,64028,0
12352,22,0,7,4,111615,45087,42637,87180,0
18556,38,-1,8,8,337351,222190,58335,89650,0
358980,44,8,5,4,145599,121082,62083,2380,0
217190,31,6,8,-2,114713,30356,91114,92889,0
136060,34,4,2,0,314503,312577,41011,4573,0
197954,64,1,4,6,255289,93964,53514,53093,1
211465,62,7,4,5,299726,356678,7826,85062,0
232740,45,3,1,0,331189,154675,4411,31507,0
10138,67,2,1,2,261759,103677,66744,96097,1
403574,31,6,-1,0,303667,246454,47321,3006,0
478466,56,2,3,8,249209,256718,59632,80725,0
166951,33,2,5,6,96612,271612,14626,24508,0
353676,43,1,1,3,367713,356014,31972,7054,0
68478,62,2,6,-2,192682,15837,649,83072,0
36762,64,-2,8,-1,51087,73629,73901,25524,0
292363,40,1,2,5,195766,205476,18961,72302,0
185767,25,6,7,-2,73189,38716,86213,75755,1
246281,69,5,5,4,342558,198608,35249,44219,0
160023,41,8,3,-1,281571,144451,38199,68626,0
216846,50,6,4,-1,199137,189483,9882,62974,0
180047,38,5,8,4,52104,359219,43927,6294,0
298565,59,4,-1,6,209877,109473,64089,50730,0
273852,37,8,1,1,266516,320041,59870,72457,0
169380,47,4,5,-2,61790,185838,89171,78681,1
54789,48,7,1,3,149695,64729,57425,88606,1
289003,35,-1,4,1,115328,211506,65581,49556,0
101088,28,5,5,-1,123919,2211,58101,18084,0
404423,26,2,6,3,92638,151548,67722,60712,1
56099,48,-2,2,2,345921,384424,47044,83681,0
170761,63,2,7,5,344183,147673,50963,91483,0
320795,37,6,-1,6,280410,263224,87328,17129,0
23893,54,4,8,4,22928,221133,75030,21073,1
140351,59,0,3,7,306610,339668,26526,16689,0
481621,35,5,5,3,159018,109047,32937,27052,0
350662,36,4,6,0,69735,229039,78021,78565,0
462170,68,1,7,-2,168135,201487,25966,27036,0
394957,32,5,-1,2,332333,139917,90892,97570,0
351207,37,-1,-2,2,45204,302980,57519,98355,0
274598,65,4,7,8,265201,355321,68846,82240,0
192170,35,-2,3,5,194617,344946,97011,78432,1
78344,52,2,-1,6,160498,288050,37654,15977,1
377090,46,6,5,3,133970,-4308,64473,71210,0
196292,58,0,3,6,315384,392142,37789,137,0
424299,21,1,4,5,284795,61172,44974,63808,0
294334,63,0,8,7,398914,379831,27582,82600,0
16142,23,7,4,5,193114,295318,82738,26782,0
431614,69,4,1,5,216764,275613,70091,95130,0
194482,36,2,-1,5,156739,172018,34679,2899,0
135438,33,4,0,5,151507,372383,15337,86438,1
112239,32,4,4,5,366633,177479,35010,10903,0
50510,32,6,3,0,231982,22176,76224,85589,0
324063,59,0,7,-1,242479,393082,54136,24632,0
109441,56,7,6,1,14655,192503,53654,43837,0
227770,63,1,1,2,16746,282174,48468,92648,0
350093,46,-2,7,8,64081,303678,88453,33161,0
323295,51,5,7,6,354507,315590,24354,29212,0
420827,58,5,1,6,212534,231066,21663,61375,0
153016,42,6,2,1,74053,165814,145,46157,0
263661,37,3,3,6,11916,177066,76156,81194,0
440192,34,8,4,-1,186777,342800,23753,38619,1
398583,62,1,-2,3,280603,277528,21165,15721,0
283734,39,0,1,0,-7582,324212,88060,92922,0
151958,60,4,4,-1,258494,395720,39814,18023,0
472115,49,3,5,4,286608,317076,23759,87506,1
173864,57,0,3,1,150736,266569,24535,21689,1
266910,29,5,0,5,166116,273323,59000,28242,0
130356,39,4,3,4,461,32411,57899,2062,1
227228,32,1,1,8,-2735,127536,91620,41761,0
348113,59,6,7,6,306620,392824,87477,38702,1
31281,62,2,4,7,210071,284201,89511,14921,1
132115,35,7,4,7,324282,288973,74074,87139,0
18605,68,1,3,4,330432,143674,17280,71400,0
404597,35,-2,0,8,166681,84527,38424,5884,0
469850,69,8,-1,-1,352624,227950,35296,35061,0
259415,63,4,4,2,389300,251860,52251,92201,0
51869,35,1,6,2,-5183,353014,23966,52684,0
42955,49,-1,6,-1,111320,151899,39794,89516,0
20207,38,6,-2,6,290140,341198,96493,52411,0
487266,42,2,2,-2,23415,213845,41617,60165,1
473937,53,0,2,0,179098,118246,33268,74936,0
352951,31,3,8,6,181313,293620,23409,2360,0
153521,24,6,7,8,293305,172511,15588,9102,0
466887,30,3,4,-1,118877,59044,9931,41516,0
78487,47,3,8,-1,381071,79551,62882,41680,0
158694,68,-2,3,0,216575,191431,4151,89992,0
473479,31,3,0,-2,121510,276055,13193,86890,0
325261,56,2,1,2,3703,136239,97984,93193,0
33782,63,6,4,4,82831,175138,55199,15846,0
300598,63,2,0,0,334916,246374,92110,73015,0
340048,37,8,7,4,130045,375972,62223,24897,0
163245,54,3,1,7,293730,144823,55156,57525,0
464418,41,8,3,3,261127,149032,77047,68630,0
433966,58,2,-1,0,344361,104162,80144,94522,0
288710,28,-2,-2,-2,146289,47998,14554,26059,0
48333,43,6,5,-2,244081,274284,23565,8019,1
130263,51,8,8,5,311864,233381,91662,8092,1
153217,59,5,6,1,131361,245623,66848,70176,0
157309,55,-2,6,8,233773,251976,15666,84957,0
411460,50,8,-2,-1,223534,79617,3458,64720,0
252717,67,7,4,4,41616,330357,1100,9293,1
343270,48,7,1,-1,439,115532,92469,50235,0
156721,59,8,5,0,91226,241893,32582,22018,1
178785,64,0,5,5,385741,192813,56934,81557,1
214535,35,1,-2,1,2158,343504,75548,12942,0
189838,50,0,7,5,200831,237758,24444,20175,0
56154,58,0,5,2,363573,264112,95758,87920,0
425952,33,5,6,7,363327,294050,18906,99165,0
72551,45,-2,0,3,173457,230876,72973,87197,0
327247,64,8,1,3,239424,273851,7253,82145,0
244104,39,3,-2,8,11538,30391,27521,83936,1
29008,53,4,7,7,345510,373582,6671,76328,0
269994,32,-2,-2,8,171184,187665,23047,10440,0
409009,51,5,-2,3,149746,164777,8491,2472,0
146643,36,8,-1,0,175522,111220,83777,5993,1
123550,69,8,-1,8,-8979,328563,80461,69693,0
446364,56,4,8,-2,77137,385305,39374,92740,0
248038,63,2,4,8,289401,297412,50865,21667,0
102122,44,4,8,6,162484,225166,88371,23102,1
54760,47,7,5,-2,382261,172521,299,75515,0
295622,27,7,6,0,389958,369106,79068,94431,0
153252,35,4,1,6,312142,301661,17288,58557,0
301940,43,-2,6,3,166663,396545,18906,75285,1
231035,29,5,2,5,14613,203277,8954,35695,0
121022,21,1,2,7,143415,1236,19869,21944,0
64040,30,3,0,-2,308042,16618,18495,27660,0
288355,29,5,1,1,330265,284189,45451,89801,0
277986,43,1,7,6,174919,73886,97896,82551,0
318112,50,2,-2,7,339714,244053,15259,11557,0
289652,29,8,2,7,27020,168082,34383,96398,0
163077,45,-1,6,5,15551,104191,36284,248,0
64575,67,6,6,-2,21714,79757,83265,93092,0
160043,52,5,-2,3,354684,162165,78174,51752,0
428815,27,8,5,1,134784,328093,36865,83837,0
490808,56,-2,4,0,191004,-1000,85605,21680,0
76914,45,3,4,2,374546,168095,95993,9451,0
259134,40,3,6,1,233088,323198,44327,84177,1
133106,57,3,-1,5,198972,308016,15455,45571,1
489208,42,6,2,8,228302,94493,60114,25386,0
12257,39,-1,2,0,143819,224747,17316,62811,0
121715,26,8,8,4,57361,119822,23798,63346,1
353567,69,-1,6,8,390817,179804,57187,55641,0
62389,51,7,0,-1,52428,113337,77755,69708,0
44773,47,0,1,5,178616,215755,13552,83721,1
224764,53,2,3,-1,74736,27068,49407,18832,0
458837,68,-1,-1,-2,68647,38338,10860,8434,1
255739,50,5,0,-2,51878,353727,85410,45602,0
72261,27,6,8,5,293239,52949,77487,19406,1
346227,41,1,3,5,337652,385288,43460,64502,0
250891,37,2,6,-2,32115,166570,83559,14197,0
174074,31,4,0,-2,165367,13206,2746,91444,1
483314,30,6,2,2,9548,239793,54548,90363,1
151365,28,3,-2,0,69325,313722,11813,55319,0
72507,27,2,3,-1,125534,281752,46122,67889,0
300316,56,7,3,1,135978,59697,88118,46659,1
292276,27,8,0,2,62046,126170,67898,100,0
184037,63,-1,1,6,25094,219764,16190,11822,0
442995,34,2,6,-2,269281,150008,62462,92939,1
304025,60,3,5,-1,314569,300868,55407,36289,0
241440,47,-2,8,5,369085,29732,19820,9953,0
142473,48,6,7,-2,124522,320864,80093,14410,0
448080,44,0,-1,3,54822,112033,99951,93129,0
291755,66,1,1,2,177838,300715,18300,39065,0
184863,23,4,6,0,374060,254781,74631,46129,0
348384,49,1,2,8,138205,178125,33394,52072,0
258552,28,3,6,-2,96967,1370,35166,5916,0
396721,29,4,6,6,251257,231353,74517,65424,0
353173,60,3,-1,1,2444,212907,12978,41072,0
365718,68,7,8,-2,78870,314712,23088,76992,0
423663,50,8,2,3,181615,208831,9735,81444,0
302575,27,-1,2,2,178139,13490,323,65217,1
313136,58,-1,4,3,134271,74595,13150,26547,1
161165,36,8,2,7,83448,331036,48586,89455,0
459763,50,3,5,5,326174,129300,90705,79567,0
74110,59,7,8,4,255043,396001,29952,20192,0
194626,41,-2,8,5,54242,358995,94381,44656,0
389039,54,4,-2,1,59186,319893,81527,21021,0
14426,47,5,4,2,356409,202991,10266,91832,0
283452,67,2,8,6,382182,25150,63626,85822,0
250853,33,8,3,8,243965,283812,17524,81875,0
12204,29,4,2,-1,143731,274207,89778,55343,0
102769,64,1,8,7,1101,219233,27189,62210,0
43870,43,4,1,3,265400,386586,85514,1952,0
122217,47,8,3,-2,61608,335965,46201,70771,0
424823,53,1,5,8,123722,263715,99765,32111,1
428184,52,1,-2,3,40450,150000,43600,24736,1
346851,57,0,-1,1,195678,301493,40083,95092,0
219329,47,7,8,-2,240973,397545,31075,98732,0
267354,48,-2,7,6,144792,57222,2518,23846,0
148731,57,-1,1,-1,146308,393276,93516,57067,1
349384,58,0,7,3,32381,232337,87629,20462,0
123688,34,0,7,5,391400,366040,95974,1485,0
368906,66,1,7,-1,14044,381774,6998,99452,1
230460,24,5,2,4,369248,274320,99029,8991,0
196823,61,6,5,6,226016,277653,1713,95349,0
398455,62,6,8,-1,133747,154918,42872,56368,0
259243,68,6,0,3,398714,73921,60974,72625,0
33091,27,6,-1,8,182430,43378,67038,72724,0
362414,66,3,6,6,250423,40576,67987,88076,0
217793,55,1,2,6,-2767,93863,14925,34569,0
319262,37,8,-1,2,176572,100070,94619,47387,0
356709,66,0,2,4,356747,218346,25146,60276,1
339612,54,5,-1,0,382896,44165,54690,5185,0
447470,63,1,1,4,141657,220332,80147,90247,0
339437,42,-1,8,-1,101900,311018,67870,37805,1
53527,37,2,-1,6,6352,224818,69300,33715,0
349371,32,-1,7,0,290996,116872,54606,18775,0
103344,25,5,1,8,58801,-5568,98372,39627,1
165344,34,8,1,5,387044,152226,91952,62300,0
475226,46,6,1,3,356850,387959,57345,93247,0
155051,62,7,1,4,211659,39798,94142,53864,0
297995,53,5,-1,5,321691,360061,65589,9665,0
83402,63,3,4,2,135407,386036,69055,81171,0
287593,48,-2,3,7,399139,218228,15375,52622,0
97178,27,0,6,4,233470,44234,97653,7915,0
434089,56,7,8,4,104009,365057,25650,75371,0
270220,22,-2,-2,1,74550,154179,37581,405,1
306208,26,8,0,8,-9273,93211,89350,61689,0
235898,21,-2,8,-1,286630,332528,96332,92177,0
286266,23,3,4,6,78474,14014,25601,19086,0
60081,43,2,4,5,269243,94711,30388,89077,0
474118,53,0,4,7,371328,41707,10314,86001,0
226204,33,-1,-2,1,157296,14713,47749,19324,0
411415,27,7,5,5,359800,273910,22282,58878,0
86253,46,1,0,8,195353,124306,67654,38926,0
466285,59,1,8,5,162397,104358,61957,21211,1
459962,56,8,6,5,111975,240902,21130,59273,0
434528,21,8,7,2,14129,288323,13842,58161,0
97893,65,4,8,6,94771,58606,99245,10390,1
168763,57,4,-2,6,19406,178767,92586,38522,0
165604,45,0,1,-1,397249,89701,91997,34202,0
446679,67,7,7,3,163265,342522,16851,24481,0
246994,54,6,5,1,344521,-9591,28042,48512,0
355740,25,-1,3,8,80344,130807,27733,17158,0
415513,48,2,3,-2,63601,160435,29217,44600,0
208784,21,8,7,7,99881,148166,95574,94174,0
488879,28,8,-1,5,31456,270528,46920,72377,0
456790,44,7,4,3,-301,342098,54965,78238,1
300626,46,7,6,5,13633,264689,48800,35563,0
13696,27,3,6,5,12561,248095,7827,26783,0
161385,52,1,1,4,266242,368789,71578,28424,0
291293,32,5,4,6,162607,229814,15892,42428,0
325665,58,2,5,6,147295,214450,67086,65992,1
116611,21,3,-1,1,61164,93406,1720,17821,0
408172,38,8,7,7,271084,101428,48307,77294,1
258922,62,4,-2,4,371594,6173,19401,45841,0
338785,61,-2,4,7,329914,-9349,22310,89151,1
455376,60,3,4,7,267519,238721,50739,10730,0
433177,36,-2,2,-2,74369,398157,6127,17278,0
489336,37,5,4,8,261791,175751,94162,77646,0
253588,24,5,0,2,126124,168920,79465,84593,0
44681,55,0,2,7,343529,277039,59388,34539,0
228512,42,8,-2,4,221730,100768,15977,54132,0
44540,35,-1,0,1,46143,314679,60085,30618,1
197647,67,2,6,-2,78233,292900,6620,22052,0
267906,38,-1,-2,2,84933,173945,75315,80374,0
71844,31,6,4,5,35096,331847,98534,70702,1
405395,46,5,1,0,222543,340945,13297,93825,1
84601,43,-1,5,5,117281,355937,90365,68063,0
320001,32,-1,5,-2,256061,345485,89281,70649,0
397699,59,0,8,8,52079,224083,36921,49773,0
172627,58,6,4,4,42034,116032,64291,77865,1
448242,67,0,2,1,320875,-1747,30159,52409,0
386087,59,4,7,0,110154,106156,479,34751,0
155342,25,7,-2,6,56031,256041,4575,20292,0
450284,67,1,8,8,213048,57580,87376,84998,0
157745,25,4,3,5,304785,176814,92215,23227,1
168128,24,6,-1,6,315653,139782,61330,29373,0
447100,40,5,4,7,44664,369707,94660,99426,0
440942,47,2,3,5,244879,153757,73786,13800,0
435468,32,0,3,2,80736,329409,312,26952,0
464456,66,-2,0,4,368083,397653,87140,53075,0
249241,45,6,5,6,316200,23384,85183,8002,0
357220,63,2,-2,2,371526,282168,41056,63631,0
480332,51,-2,-2,3,234876,36079,21659,83379,0
310546,36,4,5,4,11212,193620,42350,48454,0
425534,35,5,-2,8,199832,112016,2883,71710,0
121435,54,1,4,3,174857,299869,21550,77722,1
226101,28,4,7,0,49994,221200,44820,40320,1
367886,66,3,5,7,89926,188999,90906,18037,0
332286,47,2,-2,2,-1411,355504,59591,73521,0
226232,61,2,4,-1,209536,312559,48343,51884,1
163484,52,5,5,6,305453,85132,24976,44739,0
103526,51,-2,7,-2,254903,-1279,2126,62888,0
61001,61,5,6,3,273837,310495,81145,11154,1
202029,57,7,-1,0,329086,-3288,4718,70489,0
426280,68,-2,1,2,280593,284735,92252,63695,0
492488,64,8,5,5,184729,354275,85528,89830,0
402573,65,1,6,0,101260,205197,93759,99672,0
136479,21,-2,8,3,103449,114657,95040,30817,0
430343,33,2,6,3,60209,171924,73836,74839,0
146213,31,1,7,3,370001,169916,76265,41463,0
290519,35,1,-1,0,201803,395142,3530,47112,0
25088,23,0,6,-1,367414,287283,75299,40494,0
282158,26,7,4,8,307422,68673,26247,35254,0
406489,44,2,5,7,356397,40004,3171,7180,1
88077,22,2,7,2,67831,94732,44020,82178,0
215776,25,5,-1,0,226806,327086,9286,40842,1
79087,61,8,2,3,334915,137375,47892,73442,0
284441,40,2,8,1,211954,20070,81633,10724,0
497235,31,0,5,5,370692,34901,45886,21864,1
229571,51,0,3,7,341691,345235,26471,13099,1
351102,48,1,2,8,115218,252444,45516,53633,0
305064,67,8,6,-2,172673,90209,65431,53421,0
445928,27,2,5,-2,134335,221987,948,42167,0
43872,59,0,3,5,41844,112436,93838,30901,1
282872,55,6,4,3,241323,36085,32960,72661,0
95774,63,7,1,-1,30387,68634,53782,19097,0
398518,51,7,5,7,393548,217597,89824,58452,0
422672,47,7,7,0,292806,388800,92455,34663,0
76216,50,6,0,-2,179383,163787,13909,41235,1
225516,69,0,7,3,136784,130963,827,35704,0
52291,31,-2,5,2,332289,126865,62683,77597,0
439392,67,5,3,5,381279,223642,46703,43047,0
313664,35,1,7,-2,190134,98572,35716,9463,0
159359,27,4,1,-1,-5585,57042,61144,86436,0
272318,49,3,8,6,269742,346077,31612,69862,1
194384,43,0,-2,6,331699,250413,59506,27982,0
322863,68,1,0,2,82194,321269,88710,39484,0
345299,49,8,-2,8,384226,310928,33490,83768,1
211554,57,-1,4,-1,107032,336967,46770,49150,0
44675,58,-2,1,-2,114425,240689,31292,92614,0
191517,42,4,3,6,152192,258753,38277,5011,0
482963,26,5,6,2,241379,94348,82511,92561,0
169034,56,6,-1,-2,189084,269024,81440,14788,0
489058,58,2,1,3,114318,150202,50438,16458,0
80533,35,7,3,-1,126782,138414,65635,96811,1
375735,29,6,0,4,306426,204887,92517,73466,1
151650,26,-1,7,6,268858,78906,32315,40977,0
159696,36,-1,8,4,284159,187787,17426,21336,0
311338,21,-1,2,8,91673,7267,34443,97322,1
403605,68,1,1,-2,16458,377127,52156,37824,0
252188,21,3,3,3,97186,277364,29069,45616,0
386047,59,-1,3,6,113943,196781,16368,71168,1
247501,37,5,3,4,148993,33907,80433,67975,0
330146,68,-2,1,-2,380100,353917,92829,64913,0
193887,38,3,7,8,244217,179512,10335,71075,0
304442,42,4,4,3,141168,271483,11381,50649,0
328552,51,-1,0,1,25470,399058,10401,10403,0
420051,56,3,7,0,125126,199344,59698,38959,1
135355,24,5,6,-2,297838,358973,32003,70199,1
101649,25,5,0,-2,201054,52182,69547,23289,1
337031,45,7,2,2,289178,284374,18548,28699,1
227400,50,-1,3,5,88569,150829,48658,51991,0
415105,44,-2,-1,-1,207727,256003,14778,8404,0
318433,42,-2,1,6,17909,84221,41546,80590,0
309471,27,6,-1,4,27467,221370,10614,70941,0
419415,48,7,6,0,384796,-4497,89801,9056,0
141184,56,3,6,4,207669,327146,44154,64923,1
160653,34,7,0,-2,57228,38380,9141,74257,0
69722,43,4,3,3,276475,342070,51525,17940,0
238634,52,1,7,3,118508,368785,82823,40031,0
157595,25,1,2,8,236009,141620,5274,97196,1
151880,32,8,2,-2,51319,359177,12587,75920,0
245419,38,7,2,1,18095,128440,22883,72844,0
164692,51,3,1,8,276361,239122,40637,54733,0
273031,33,-2,5,0,15344,211829,24245,266,0
91938,52,1,6,7,1956,54251,38069,43777,0
227813,41,4,3,-1,151839,110210,51535,17815,0
349933,67,7,2,2,176873,85212,69921,68172,0
94526,40,-1,5,5,314878,357803,2778,80271,0
406981,34,-2,5,5,231834,387883,34420,14464,0
389270,44,6,2,8,328454,123563,3109,94061,0
491494,51,0,1,2,387232,104859,9396,61210,1
493455,37,6,-1,8,233897,91625,55728,88172,0
99116,68,0,7,6,39724,334503,28842,42143,0
327777,57,6,1,6,201550,255109,74176,74708,0
483918,37,6,5,8,372096,249118,40951,75812,0
61913,48,-1,0,5,353395,364350,22021,73039,0
114092,67,8,0,1,343217,89576,96903,35308,0
247113,28,3,8,1,169879,154124,72165,23707,0
335019,43,-2,6,-2,390074,179983,63010,45113,0
382185,45,7,4,2,21031,247571,35943,3880,0
228800,27,2,1,2,365198,56889,68892,4764,0
69778,68,-1,7,4,307583,28735,13994,54491,0
55833,66,7,0,-1,348732,153224,11516,82846,0
294769,52,3,7,-2,107108,52982,50413,82187,0
42088,25,3,7,0,325022,38981,80204,57017,0
444383,37,5,1,0,354154,126505,73341,10458,0
376081,32,3,0,0,11093,75564,13035,78542,0
145189,22,3,-2,5,317146,288056,43175,18490,0
470270,43,3,2,2,371400,150702,30475,31108,1
222954,22,3,5,4,137784,359295,98056,29787,0
302253,49,5,8,7,41207,21093,98004,56516,0
422449,51,4,3,7,393682,175102,89247,6814,0
222802,22,2,1,8,259750,100467,97871,64414,0
13849,49,-1,-2,0,395314,323859,8602,32981,0
440179,35,6,0,-2,202802,1007,9021,31511,0
64330,34,7,8,0,386158,376389,15311,84481,0
61707,37,3,6,6,81941,190686,11366,85056,0
39084,50,4,1,0,27655,357118,38083,30251,0
12642,28,7,1,4,169268,192602,18651,74957,0
314281,59,3,7,-1,376899,61761,47120,26369,1
320586,45,1,1,6,353750,155193,57999,7905,1
406210,68,3,-1,-1,167563,228938,55655,94008,0
264511,38,4,-1,7,345078,152709,43758,78910,0
371719,23,3,6,-2,210054,173709,89068,88112,0
365171,25,-1,1,7,212058,239038,40967,47143,0
94381,47,2,6,0,200863,330897,92447,42118,1
480435,22,0,-1,5,208374,185942,31314,51587,1
353276,51,7,3,-1,239069,112306,47259,36109,0
285049,57,4,-2,7,276478,188477,52615,17750,0
303125,44,-2,-1,4,253681,96621,4398,58661,0
381344,65,-2,7,1,349215,240401,84520,88978,1
487237,39,-2,4,2,129262,124017,90647,49805,0
192003,26,1,-1,2,50777,345978,51689,92427,0
269480,50,4,3,4,94753,293252,8058,82524,0
497790,28,0,6,-2,292825,278659,94947,84375,0
498067,45,0,0,8,244907,176568,19975,8284,1
143498,58,1,-1,-2,37505,150306,81134,52658,0
264024,34,2,4,5,91744,176841,26511,8345,0
209570,50,0,5,1,331220,372810,45678,93136,0
276161,29,3,8,5,357348,272365,40794,7655,0
204028,31,7,1,2,71590,151158,94478,9563,0
282422,34,0,0,7,135968,100383,63582,76039,0
105667,23,-2,6,6,60619,4875,40832,17612,0
375567,65,8,5,-2,121061,150587,14297,86786,1
229128,48,7,-1,6,219840,174505,73555,46128,0
162353,49,3,0,5,60360,309784,6413,93997,0
391873,66,-2,1,3,148008,96389,58944,39321,0
299730,39,4,4,5,256300,348448,42916,14411,0
330815,39,3,8,5,383543,132627,91747,35058,0
495001,61,4,7,-1,186997,387610,11679,14986,0
463246,22,-1,5,7,317155,203322,76698,33685,0
287068,31,4,5,3,150214,283459,65068,17348,0
123143,30,5,5,2,235814,40514,43218,55371,0
273013,33,0,6,2,141788,294535,18044,43319,0
184588,67,7,5,4,395967,346338,42756,45628,0
18024,68,8,1,0,219437,45194,71426,84397,0
364852,56,6,3,-1,107178,219703,25933,53737,0
358808,39,4,6,0,21872,43367,40234,16206,0
95178,31,3,1,-1,250847,212960,42700,34510,1
373265,61,3,7,-1,220051,99832,59623,88883,0
407674,54,6,2,2,198882,277621,33027,67224,0
190903,50,2,1,2,38591,186962,45739,69282,0
497025,38,5,-2,5,360955,197028,90995,88503,0
140299,51,5,2,0,357014,132866,91631,41547,1
232542,55,4,1,2,185629,316704,72881,32587,0
165489,56,0,3,1,147541,53175,33295,85747,0
282895,34,7,8,0,282417,315686,44730,30236,1
279496,59,5,5,2,172392,306660,39989,85775,0
98835,60,-2,5,0,238301,188118,54352,4681,1
107493,48,6,7,-2,106270,217095,85092,53456,0
195194,63,7,6,7,77883,132658,78706,72278,0
307986,32,-1,6,-1,200687,67106,46894,88615,0
303925,47,1,5,0,367516,167747,905,61674,1
256404,33,2,2,-2,358914,184624,77554,7282,0
319550,45,3,7,3,151272,138941,56210,47253,1
157026,31,-1,3,1,144118,29937,15833,60239,1
22356,39,2,1,0,321147,360002,77629,21982,0
12187,60,8,7,2,79276,260272,91884,97100,0
495687,67,3,7,1,345112,296315,42531,29643,0
144678,47,8,-2,1,16063,394134,16013,19973,0
286531,23,3,4,3,120648,190569,2286,27968,0
499196,46,1,3,8,388496,51263,24989,56480,0
405807,64,-1,5,7,274253,267766,67907,11927,0
91257,40,7,1,0,248893,147209,65135,7088,0
71753,26,2,6,6,153273,183450,61087,25190,0
134116,68,7,2,7,235016,102541,97929,65889,0
69500,24,1,-2,7,71958,142010,42519,76843,0
233492,36,7,8,1,82376,319678,11948,73660,1
271545,27,6,-1,5,247580,225189,70521,44602,0
86240,63,-1,7,3,108626,176105,11510,55343,0
231135,29,6,6,2,248195,203037,17418,94150,1
288466,57,3,2,6,344919,230409,24810,45560,1
16968,47,-2,-1,1,398425,212688,9748,1713,0
200920,32,5,-1,6,100962,168880,46917,43343,1
273844,33,-2,-2,3,293421,211799,85615,29447,1
447805,46,3,8,2,349759,154541,50387,84584,0
256356,39,4,5,2,116616,36068,61029,89531,0
489681,55,-1,-2,-2,-6550,325616,5219,73751,1
24955,57,4,-1,7,356085,52700,42876,66082,0
481797,56,4,3,3,46335,340503,36174,39331,1
379360,59,0,5,0,19539,116595,60885,43762,0
499887,47,6,0,-1,16010,343805,43147,56411,1
265688,37,0,-1,4,89538,338126,77011,423,0
382251,64,1,5,3,300886,319487,81105,46823,0
321442,34,4,5,2,313228,155720,28398,39264,1
450437,56,-1,-1,2,399183,231300,96110,90175,0
317086,24,-2,3,7,223034,252403,62194,22116,0
13453,58,6,7,4,269332,92390,36864,48964,0
394583,37,2,3,-1,121289,95541,76187,20235,0
110546,42,2,-2,-2,206649,187055,39216,13763,1
241324,47,-2,0,-2,194276,259045,58035,49976,0
494273,66,8,1,-2,9891,287796,85793,7675,0
80463,37,0,8,8,301356,294537,95845,64523,0
391783,53,-2,-1,8,145314,177441,23625,99686,0
255017,30,2,7,0,356464,136605,80615,25760,0
343840,54,-1,4,3,70460,219314,76441,11187,0
130076,34,3,3,-1,27482,243639,43721,41448,0
121718,26,-1,-1,6,213808,1940,83426,38387,0
363076,54,8,6,2,184709,207818,38376,19053,0
46413,45,-1,8,4,242799,68408,2212,98483,0
153888,49,2,4,2,-9335,154981,18603,45287,0
173202,22,0,6,7,122574,222407,71175,99570,0
