LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,PAY_AMT1,PAY_AMT2,default
159646,48,-2,8,5,13311,56155,31613,37422,0
412400,42,1,4,0,159782,27511,29466,56192,0
160168,64,-2,1,1,317855,327858,91118,98910,0
77728,52,3,5,1,320622,18584,72970,76959,0
175088,51,-1,7,-2,179725,359624,18535,93542,0
21246,39,-2,-1,2,283562,227261,13834,21457,1
448774,41,4,6,0,86713,376011,24648,58746,0
421597,23,3,-1,4,127827,261947,58477,22372,0
399940,26,-2,7,4,369414,95237,68727,22321,0
439671,52,7,0,2,384588,268347,38134,66660,0
102263,22,6,3,2,292572,232097,9081,97740,0
407234,44,3,4,-2,260558,40121,17781,72881,1
21302,65,-1,6,1,232087,14642,48654,73260,0
339650,47,4,5,-2,270158,309390,86741,2099,0
51157,29,0,8,-2,157044,144763,73509,14396,0
64917,33,4,3,5,355345,276093,77173,10917,0
233810,34,6,5,6,395656,337616,63770,7903,1
106646,31,2,8,-1,192583,360255,20940,62820,0
355266,34,-2,8,6,149820,392091,98483,17227,0
296663,36,2,2,-2,339514,389177,40537,69730,0
490703,30,5,7,6,330135,329757,33952,86862,0
460035,40,5,7,-2,130689,384806,94736,8017,0
353054,36,0,6,7,226894,219046,35487,91918,0
392574,54,1,1,7,60017,193206,85532,30983,0
343468,36,5,-2,5,362501,171369,27673,77392,0
277552,34,5,5,-2,372797,281826,51403,21553,1
69379,48,4,2,5,181437,225536,52979,2835,0
35053,38,3,6,-2,23900,300045,63390,17347,0
412662,46,1,0,5,268666,168219,71033,62149,0
141994,58,7,6,-1,11923,307890,54387,58544,0
108723,27,6,5,2,316536,15725,60053,1767,0
61356,65,-1,3,4,24371,28337,94681,980,0
282933,54,-1,8,5,340751,207003,92768,63450,0
369864,67,-2,7,3,394859,88968,19983,83211,0
338800,69,8,7,5,391975,107364,455,90244,0
316172,65,0,8,0,211413,176357,22863,59534,0
336628,27,0,5,4,386284,357976,33821,17362,1
42154,53,1,5,4,13821,116935,24826,27330,1
223942,55,0,4,-1,-7201,9874,56074,79010,0
274480,59,7,4,7,264543,214243,16303,21318,1
375821,41,3,0,0,144589,41378,18666,85173,1
339923,69,6,4,5,156454,177568,86893,31437,0
291173,48,5,0,8,16931,383414,65679,31392,0
331345,52,3,8,6,378192,360433,20950,27647,0
42265,64,5,6,-1,29437,396512,23041,93335,1
375060,36,5,8,6,76878,123653,95309,38151,0
253322,30,7,2,0,188622,37925,19479,17865,1
184944,43,3,8,-2,390889,224069,55331,54241,0
56197,68,-1,5,8,219822,216988,16449,27161,1
397877,35,2,0,-2,222064,332461,88989,67445,0
458396,63,1,0,4,7095,176559,20836,87784,0
164782,26,3,0,5,81190,269935,21103,48482,0
170558,53,-1,5,-2,118728,87277,57225,60227,0
81907,59,1,6,8,89188,122241,75941,65758,0
401020,32,5,4,4,33503,263049,75653,87046,0
212967,56,-2,-2,4,242469,243722,3375,16772,0
336579,51,0,3,4,176073,131564,61140,38113,1
312775,30,1,0,3,44743,49526,68018,12000,1
401182,54,-1,-2,1,261052,202488,9745,600,1
242604,61,-1,7,1,237993,232835,10807,62562,0
292247,30,3,-1,7,318668,25572,26980,94388,0
74772,31,3,0,3,54393,159994,27016,34926,0
136108,34,0,4,5,300905,183290,68462,22188,1
24382,23,5,3,5,95904,274634,25913,43628,0
94291,53,0,-1,0,347535,220971,93594,39840,1
373339,27,-1,2,7,144289,165888,86780,38152,0
144828,24,2,-2,3,205505,173011,74655,67242,0
292753,59,4,0,1,73695,84274,27986,14499,0
157550,68,-2,-2,6,188026,160028,94049,77220,0
242050,30,-1,0,4,71798,174116,14332,30630,1
442882,35,-1,-1,5,247687,264734,88740,26858,1
347827,36,5,1,-2,291643,43011,3980,57819,0
396858,58,7,2,1,263679,347145,93022,64919,0
140330,24,3,0,3,332621,295693,20361,64790,0
81315,24,1,7,3,220240,72619,2189,12226,0
349978,56,1,2,-1,181136,190747,77582,79367,0
398349,47,2,8,4,19508,48616,94671,20271,0
24153,42,0,4,0,44416,3709,47590,58606,1
86325,42,1,7,3,345390,299370,78720,74998,0
250773,37,1,6,0,28177,377251,39070,31229,0
416215,65,4,5,3,232447,370543,5956,33925,0
65318,54,4,3,7,223324,52690,26755,56758,0
404030,52,-2,6,7,283640,96622,60641,81075,0
387177,26,0,5,5,25807,63083,53295,38618,0
86077,53,6,1,2,271059,300664,75633,71712,0
362618,28,3,8,-2,380426,15350,16111,34427,0
143515,56,3,-1,0,106077,250596,78396,38936,1
479209,25,1,6,-2,145823,261495,42820,62402,0
216988,25,7,3,5,34029,290374,30033,37105,0
345463,67,6,7,4,63166,36022,10771,97929,0
135885,30,0,5,8,170314,90955,66290,26659,0
381921,60,5,5,7,189573,143500,64724,23117,0
27368,27,3,1,1,110725,338530,13408,90017,0
156400,32,-1,7,8,-4089,376273,97566,13725,0
198014,50,0,2,1,262589,270905,40458,40558,0
101751,45,-2,-2,-2,207381,302913,47043,74973,0
240203,48,0,6,1,21109,320160,67791,65035,0
299450,63,1,4,-2,146524,315819,37504,34664,0
488667,33,3,-2,2,318080,396162,97110,94089,0
180987,67,7,8,2,321190,90147,59439,85433,1
309363,69,4,7,-1,111779,110494,82220,40361,0
221951,42,0,7,7,163490,81514,78850,44609,0
205716,38,8,0,-1,261374,142857,58604,65750,0
70279,47,4,6,6,179939,86686,34819,15688,0
325172,28,1,8,-1,308107,370664,62321,56985,0
376407,26,-2,8,2,300029,310890,12489,98024,0
10126,31,-2,-2,6,76528,176886,38018,61329,1
324473,49,5,3,5,243328,115432,79478,27409,0
37632,61,7,2,-1,25634,235471,67249,80664,0
206382,25,4,1,-1,232392,64646,9471,35138,0
119945,27,1,-2,2,110117,1770,62527,69775,0
327320,42,-2,4,1,176177,178230,43048,22812,0
260869,67,3,-2,0,115951,342335,60404,55083,1
227138,24,8,-2,1,84310,50534,11374,92989,1
185399,52,8,-1,-1,71396,118488,64477,84914,0
472120,39,7,6,-1,154750,92389,26306,75663,0
144869,65,4,-2,1,307132,88693,51563,17125,0
188954,53,3,5,0,203835,111880,18956,20018,1
154790,21,3,-2,4,215116,99366,91841,34344,1
44560,66,5,8,6,4922,205327,15014,99106,0
348733,61,3,-2,-2,272553,26544,28976,30890,0
294260,64,-1,6,4,369250,113128,62079,79569,0
439460,61,4,5,0,177907,189281,37788,124,1
142717,28,7,-2,1,58160,198382,35398,99213,0
188595,52,1,4,-1,214748,302379,35235,83174,0
134085,50,8,5,8,398218,134838,61438,3188,0
389862,66,8,-1,2,365211,231542,24034,40989,0
291400,48,0,1,5,141266,12128,19990,24399,0
110158,61,5,-1,8,395043,245493,1286,23782,0
194245,52,7,3,-1,249916,194382,32939,49240,0
178502,45,2,2,5,15005,151636,43465,8482,0
442498,54,1,8,6,340302,138130,49297,49666,0
391863,53,8,8,2,28968,-4527,5352,24808,0
466590,33,1,2,6,23802,105887,81121,68470,0
340388,45,2,5,5,256825,-3202,23325,36442,0
152766,62,1,-2,-1,324372,244837,98120,59312,0
328408,60,0,7,8,138423,294361,41951,90387,0
478276,59,1,-1,2,287615,214613,88375,61407,0
67545,64,7,-2,6,397108,282433,4617,18864,0
311368,69,2,1,6,174916,373167,9523,75839,0
370089,64,-1,-1,5,59439,287573,5874,24330,0
23224,68,4,7,-1,374263,195790,81564,76011,0
50738,30,2,8,3,381458,337621,77,41392,0
428366,51,6,4,-2,311284,245396,21061,81712,0
335875,64,3,2,4,123260,97907,98116,80472,0
190760,31,8,2,3,195060,381644,44923,53642,1
249690,45,-2,-2,5,163024,265145,10358,78630,0
476725,66,6,-1,4,173055,231831,645,22149,0
149649,65,2,2,-1,240131,178793,42705,28636,0
18070,54,6,4,-1,47769,59537,30407,52276,1
136161,40,-2,-2,-1,204811,79007,67627,43755,1
18666,27,-1,4,3,186149,369108,98368,31868,0
329905,53,0,8,7,35263,384939,34301,54002,1
308512,55,2,-1,5,243279,285649,94934,49435,1
147855,49,3,-1,-2,101583,349850,52835,95961,1
51914,32,2,6,-1,149498,335548,16300,6284,0
211579,25,-2,5,2,143530,82719,33196,50376,1
137738,32,1,7,6,84924,389688,36307,13958,0
482242,49,3,1,8,398836,347758,17355,52460,0
256965,55,1,2,8,249206,254417,27682,5864,0
339670,40,1,6,5,114350,115100,21508,33728,0
474051,57,2,1,-2,212337,395043,63228,28426,1
448981,21,5,7,5,245833,315824,78720,96681,0
292100,36,2,5,4,388940,138521,41887,83239,1
228967,50,4,2,6,106349,295583,23422,66609,0
318384,29,5,-2,8,331753,20032,26243,41122,0
393152,62,3,4,1,85111,355049,22081,11136,0
440364,30,3,7,7,178115,89383,50481,28983,0
104270,33,-1,8,3,73952,371962,17112,23547,0
276901,68,7,8,1,385112,153114,98386,33474,0
29097,40,2,0,1,38261,325432,6610,52596,1
151467,49,-2,4,6,228208,393389,33197,98558,0
157313,24,6,5,-2,374210,23921,30293,12847,1
376036,66,4,1,7,190551,138733,68811,61448,1
168768,69,-1,8,4,282299,142218,34788,69533,1
256726,48,3,3,5,161496,109413,96631,1812,1
342624,57,7,7,3,192680,24944,10098,76047,1
56163,33,6,4,-2,356947,382614,43996,11110,0
29816,23,2,5,3,183203,265409,55192,38538,1
453056,57,0,0,1,69140,289323,35026,67099,0
243619,68,8,4,8,285932,384674,33645,58196,0
324997,39,7,2,5,397015,97282,76874,53676,0
165989,48,8,4,4,333347,171888,793,46006,0
106731,39,1,3,5,225016,198567,18370,22191,1
162638,37,0,2,-2,292626,55837,95214,26156,0
216524,38,-2,0,7,42784,122992,95853,8650,0
72823,38,7,7,6,292375,397101,78774,81432,0
161878,43,8,-1,7,248262,270958,6535,16672,0
216592,60,4,0,7,15977,311402,57152,95895,0
11759,29,5,-1,0,319735,379197,42045,26507,0
267164,49,-1,0,-1,390526,142571,21076,5133,0
445165,62,5,-1,6,45849,259200,71589,34012,0
364518,49,6,-2,-2,128326,321784,34613,73003,0
143554,22,4,6,3,80723,283926,82970,90863,1
296586,37,8,7,2,361952,296696,4988,63939,0
436935,65,-2,2,8,97634,8954,54904,38055,1
461282,51,1,6,1,196180,150010,26976,97474,0
103501,48,4,5,7,292263,375817,46190,69534,0
274223,63,3,4,-2,151105,231288,73794,88540,1
405933,68,8,3,-1,40103,228728,36751,25057,0
69676,59,5,8,1,90409,69495,1474,85290,1
431168,50,3,1,3,11684,193972,42046,9412,0
227516,55,7,7,3,317581,363518,97548,24109,0
183532,68,3,7,2,211361,261716,11172,37269,0
100397,40,7,4,5,376267,38985,48784,64763,0
82847,36,3,4,0,281497,142993,88395,96181,0
103607,54,4,-2,6,225403,114748,93177,39612,0
230178,34,2,6,7,372407,185931,66088,81455,0
159521,46,8,1,1,228845,3773,57056,63651,0
436752,40,6,4,-2,58045,240368,92909,56419,0
74077,62,4,6,3,216804,206849,82365,70668,0
310402,44,-2,-1,-1,50736,274610,76465,65140,1
189374,63,8,5,1,210474,116989,42762,84100,1
267009,38,6,8,0,395850,271990,73277,8897,0
432081,63,8,1,0,28817,381219,30204,6599,0
147717,29,3,1,-1,271799,306542,40977,82838,0
391915,39,8,0,5,91833,170714,68234,46059,0
48000,40,5,7,-1,245251,178191,74972,55379,0
36737,62,6,1,-2,173486,272436,13278,11770,0
283629,50,8,6,2,339243,328177,54615,50567,0
310709,46,8,-2,-2,273748,85554,96346,99672,0
428738,51,-1,6,3,153928,399158,18066,97614,1
391758,55,-1,8,2,19748,209777,55824,21962,0
337299,23,2,7,-2,165193,58578,98799,69603,0
196240,60,2,6,4,260399,297020,23179,87251,0
62487,49,7,-2,8,185901,169333,32735,56317,0
402092,26,7,6,0,167425,132276,88257,38498,0
284486,21,-1,3,-1,70009,380783,48423,99447,0
312950,44,7,5,7,303929,324570,2484,95380,1
320914,58,1,5,6,23411,164218,95467,57276,0
88623,54,6,5,0,73721,81473,96811,31355,0
375321,27,1,8,5,390104,56628,42142,72027,0
403170,31,-2,5,1,398026,162231,81958,34704,0
347773,31,2,-2,3,268908,277921,60353,17266,0
393137,56,-1,-2,5,311590,4057,53976,5583,0
193675,40,3,4,1,139445,268413,16259,83979,0
399088,36,-2,8,0,84492,34290,17124,46000,0
223046,25,4,6,6,102038,345203,66740,14021,0
115947,44,4,8,7,242084,365207,698,91315,0
298543,50,1,7,4,227974,61961,39910,33185,0
138177,50,6,5,6,66510,296303,94563,17498,0
226454,59,0,8,0,246739,121467,7233,13028,1
484460,68,2,2,-2,-4057,327962,75476,25593,0
119575,67,2,5,0,234388,175882,49521,90634,0
383048,57,5,6,4,290164,387156,39904,63555,0
217606,53,7,4,-2,47796,306544,7503,33235,0
458322,40,7,8,2,309379,372739,92646,80782,1
302822,42,1,7,2,59873,258305,19855,70650,0
86218,61,-2,8,0,187323,6622,95756,75087,1
73230,41,8,0,5,-8429,355701,78839,63904,0
255756,57,2,6,-2,126725,333238,94834,11930,0
346199,47,-2,2,6,159437,141388,72939,56026,0
459589,58,0,8,8,-9552,279028,88807,90923,1
172552,55,3,5,8,1915,352984,8892,69025,0
488446,58,-2,8,4,262309,346203,134,92416,0
472052,60,7,-2,-2,200437,321886,93466,33142,0
344402,26,0,-2,-1,282493,187362,19288,10365,0
49986,52,4,0,-1,211682,6047,7613,95044,1
165232,36,-1,-1,8,54080,84402,69106,18771,0
357739,48,3,2,-2,119567,118339,66856,13599,0
111358,36,4,8,-2,342738,302132,82169,70733,0
482327,47,-1,6,7,26091,77668,64083,59231,1
337073,23,8,6,-1,261895,265572,54035,65111,1
83506,69,8,5,3,168086,254633,43792,5684,0
44911,41,2,2,2,146482,89847,13765,48120,1
359271,58,7,0,2,50367,89008,66351,62756,0
435037,58,7,3,-1,171143,355541,78215,82307,0
216111,50,-2,5,4,119011,315763,47611,63396,0
463751,42,0,3,0,49153,398260,20354,50011,0
385597,39,-2,4,6,232059,204536,1466,20930,0
94458,51,0,4,5,177285,148663,10897,73787,0
22175,40,1,4,6,251615,369107,70503,83189,0
391379,67,2,6,6,128344,395038,86339,20876,1
326915,39,1,6,7,243412,244551,74890,15612,0
399301,22,1,-2,3,223298,316089,4382,32335,0
131300,60,6,0,2,148004,60737,90432,37870,0
96925,59,6,2,-1,144294,5732,17171,57194,0
254446,47,6,8,4,8962,94935,29624,64987,0
76358,28,8,1,8,370474,195043,87499,26563,1
420543,65,2,-2,2,342577,37754,97045,76611,1
57057,47,8,-2,7,212714,181572,51961,4896,0
278294,35,2,1,8,374359,177082,16980,3965,0
276569,32,-1,2,5,1190,271117,33394,59674,0
264726,67,3,1,2,286195,388896,99360,97769,0
288176,34,-1,-1,-2,70717,46679,16888,79246,0
12198,27,7,2,0,262979,239188,56565,55927,0
463716,37,2,7,7,21359,95619,32940,29097,0
194466,46,8,0,-2,99887,183554,64624,50853,1
423295,57,2,4,7,71318,83092,2911,92752,0
177292,40,1,1,2,55917,59866,70574,67807,0
445090,30,2,-1,8,254921,57454,18901,30205,0
154931,39,4,8,3,31240,385016,16999,61423,0
453676,38,7,5,4,300343,175112,85691,37867,0
172491,50,-1,7,8,387991,121587,89600,75105,0
391009,50,-2,-1,2,32016,225112,47291,91262,0
411921,45,1,8,2,345421,237958,38503,64896,0
446096,44,4,4,3,275387,358792,90333,42168,0
270910,30,-2,5,6,180250,72637,69771,77514,0
33236,22,1,7,-1,153342,229502,92860,26423,1
97955,58,3,0,3,373844,386326,6618,30331,1
226586,52,3,3,7,347483,350980,62561,29830,0
113145,55,-2,1,4,43563,-6579,67093,70383,0
156430,57,4,-1,1,7432,367945,21413,85837,0
240785,27,2,5,2,373459,62692,20612,16918,0
104914,27,3,-1,4,263381,89951,47967,8567,0
375014,47,-2,6,5,330016,202502,85082,60936,1
217990,30,4,6,0,93104,182303,16964,18003,0
388387,53,1,8,0,271381,229715,57125,70788,0
24596,63,0,5,6,346110,249163,294,32879,0
436788,27,8,7,-2,352567,45717,74586,71003,0
481973,26,1,0,7,332320,353403,25834,76190,0
142351,26,6,5,5,267277,34014,25343,78344,1
204269,33,2,2,2,227267,14930,33305,73736,0
383640,68,2,7,0,-9167,241890,81540,39496,0
402417,33,5,2,4,348317,175034,20920,91453,1
465732,22,4,-1,1,19106,255476,39641,5113,0
148155,39,0,0,3,92094,34609,22872,61951,0
130674,39,-2,5,2,352973,362073,51390,99951,0
392451,58,8,-2,4,319840,353053,93090,93335,0
267529,22,-1,1,4,355993,220305,49051,78056,1
250469,46,0,3,0,176667,132036,51033,20688,0
420987,26,8,6,8,107765,204348,57085,99953,0
433191,40,-2,5,2,383110,151362,5153,22972,0
448864,43,-2,7,-1,118303,146805,19289,65667,0
266713,35,5,2,-1,274728,272220,11473,7632,0
451501,26,5,4,2,167475,374227,55067,19392,0
29063,48,-1,5,2,360266,71581,93310,38242,0
77642,55,5,6,6,12331,159726,88511,21280,0
100093,31,8,0,5,171801,201606,88788,7307,0
227215,28,-1,8,5,46876,36440,43488,16810,0
440815,69,8,5,7,307968,333037,20062,32872,0
192992,44,2,0,1,276946,71387,85774,24455,0
169601,41,-2,-2,6,319890,290419,78270,99899,0
45954,69,6,1,-2,116780,137067,687,521,1
37856,56,1,4,3,138342,107633,42324,23829,0
12573,27,7,6,2,331730,91928,64642,8340,1
481560,25,8,7,0,307747,64604,21926,43989,1
45367,49,-1,4,-2,152786,104969,60793,54891,0
247804,36,-2,7,2,222799,68772,47496,18397,1
371752,26,3,8,-2,63581,301324,48281,43583,0
332918,34,8,2,3,151415,-5496,24183,18502,1
33752,22,5,-2,0,122377,316774,18831,99609,1
327173,45,1,-2,0,284400,364469,25278,93117,0
158757,51,-2,6,0,9076,194417,52764,89279,1
402426,33,-2,1,0,393609,277266,63040,85264,0
323837,38,3,0,8,60179,248059,5118,4090,1
126739,37,-1,8,8,190935,204611,17514,79420,0
328105,65,2,2,7,136010,176622,39833,70799,0
248009,48,-1,4,7,344311,209759,24734,68806,0
266028,32,6,4,0,172677,165027,99900,90780,0
217980,55,-1,2,-1,392183,373294,52737,45836,0
266609,42,2,5,2,359305,294230,53080,91350,0
398822,59,1,2,3,185104,304647,73305,77105,0
346676,21,8,7,3,122394,219500,17126,98142,0
354138,57,-2,1,-1,136067,39094,88075,77700,0
328277,41,7,3,-2,161335,199781,65127,3007,0
333412,21,6,0,1,74850,342267,38491,80287,0
495417,24,0,1,7,255729,323169,85068,30961,0
441459,52,7,5,5,115483,177351,22815,6332,0
198456,21,5,7,-2,287454,134864,11903,34859,0
41653,33,1,7,8,111752,166863,97195,26824,0
167729,66,8,0,4,276403,93527,48590,79622,0
443168,67,6,8,2,100274,104711,90092,79843,0
425396,37,2,7,5,272358,334315,50299,19404,0
238504,32,-1,0,-1,253464,142431,41639,88985,0
131829,27,5,3,-2,328738,372548,24690,3450,1
138377,23,1,5,6,28931,1028,53659,93375,0
481627,46,-1,7,1,44609,176093,57400,16110,1
11622,51,3,-1,8,135048,249452,61196,59782,0
58756,56,-2,-2,1,274721,293445,23329,50710,0
50809,46,5,7,-1,25494,182552,92524,10377,1
26725,23,6,-2,8,215214,247643,8365,32002,0
202468,64,4,4,-1,8310,152788,25789,30770,0
61226,48,6,-1,2,53239,234928,85260,74376,0
91182,64,-1,6,-1,331284,338486,38155,96968,1
485781,37,8,7,3,306735,348724,75668,25940,0
39402,58,-2,1,8,283831,40009,97310,79818,1
14263,67,4,4,4,299843,398332,18230,93708,1
237595,50,1,2,-1,140061,225738,84846,97402,0
187900,22,7,2,5,263759,264832,64962,86965,1
57924,28,5,4,6,397833,316156,89203,64788,0
346326,34,0,6,7,280382,365673,77263,18023,0
234137,57,4,1,0,304015,94086,32065,50520,0
462268,55,4,6,1,184990,55249,91897,22168,0
414880,62,8,6,4,248607,313208,25601,5319,0
307881,59,7,8,8,105465,207545,63609,88789,0
373476,31,6,5,-2,78779,-6744,37423,79846,0
361707,35,8,-2,1,177162,211457,52705,68183,0
170445,22,1,7,-2,149500,185106,5466,77218,1
177469,57,7,8,-1,396395,12261,12953,67917,0
400719,63,-2,8,6,22777,231973,56746,49523,0
489361,52,4,6,-1,330243,17140,31253,5767,0
111371,60,7,0,0,392839,262649,55746,27385,1
48709,33,3,5,8,217727,178557,45769,8518,0
202192,63,8,2,3,160329,254016,22891,7864,1
160322,37,-2,3,8,251316,104468,27040,62071,0
31172,35,6,0,-2,102570,25890,32064,11307,0
21555,53,7,8,4,89293,4549,56672,95493,0
490626,36,5,4,8,115101,296004,64718,62128,0
481833,33,7,-1,5,110102,156190,71177,84089,1
63276,42,1,0,6,24860,38120,79901,35292,0
67492,43,2,-1,6,40397,134787,42700,48922,1
194074,56,5,8,2,-21,126211,1210,37591,0
266010,63,-1,6,2,233160,192793,9817,66450,0
361743,30,3,8,8,332417,287176,6168,34712,1
475571,37,7,0,1,293075,117100,3552,39062,0
232320,50,-1,5,1,104824,46456,97641,15924,0
427978,33,8,3,7,121089,210840,86030,51403,0
21046,50,5,-2,8,11951,299221,75187,33073,1
238071,66,2,8,-2,294267,322238,36020,13268,1
388165,50,7,3,4,289082,352188,13557,29927,0
431985,27,0,5,5,89072,384464,47801,41224,0
194374,30,-1,7,1,93616,312227,44780,90128,0
426366,55,1,0,0,239092,311217,620,11725,1
471463,22,5,4,0,21514,76025,58768,85823,0
276997,50,-2,3,8,327350,375113,39005,6378,0
497829,39,7,-2,4,99623,662,17394,63783,0
130900,59,0,-1,3,-7743,288919,98285,41739,0
492615,57,-2,8,-2,94686,140795,16257,7935,1
425008,23,-1,2,-2,378882,21132,38091,59691,0
69129,45,7,4,-2,281237,8287,50403,42345,0
247091,54,8,1,2,334872,121256,72332,49884,0
215550,42,4,3,-2,238580,100952,75100,63564,0
254883,58,-2,-1,4,248982,129038,33476,34128,0
124130,34,6,2,6,229016,104707,89655,42076,0
470514,59,5,7,8,13954,66682,61432,53468,0
435203,22,-2,0,0,247532,219340,56092,91603,1
156922,52,7,-2,1,115123,177368,57835,36688,1
415328,63,-2,3,4,329652,168767,4024,73511,0
131789,23,-1,6,-1,111873,-6637,57130,88224,0
165130,61,-1,7,1,125336,93573,65943,12513,0
186492,28,3,5,4,-556,243485,40726,64210,0
48890,46,-2,1,8,245156,281260,5067,60246,0
76017,52,1,5,6,324363,182071,58512,43180,0
188376,31,4,8,5,260736,147183,29974,94504,0
173993,21,6,2,1,354047,132630,77637,23218,1
142596,35,7,0,-1,60864,352132,22385,67667,0
110424,24,0,1,6,232542,53723,9766,38992,0
287192,24,1,4,1,67369,175766,67329,82488,0
438327,48,2,2,6,183946,263897,90545,11788,0
178976,30,2,1,6,246666,98189,9928,4155,1
327056,31,-1,0,2,338544,194042,5698,38480,1
44008,43,2,0,3,159900,-5305,28885,88225,0
403276,67,7,7,3,231526,242663,61178,87898,0
215738,23,-2,3,2,46218,124487,20579,65668,0
93559,59,4,5,7,130964,35926,19118,98794,0
65337,59,2,1,4,31519,93786,72330,69595,1
382760,37,3,-2,8,156833,378348,5414,95849,0
285494,42,6,1,4,100717,233149,39981,85323,0
34354,47,0,2,4,286957,106124,85822,13464,0
55186,36,-2,5,3,345008,311742,32806,91592,0
38145,36,5,4,-1,293258,232643,4747,62643,0
437236,60,-1,-1,5,24423,309868,9859,11269,0
96123,23,-1,6,8,270279,394147,37106,30943,1
216258,67,7,0,7,356996,202470,43571,62041,0
226541,53,1,6,1,279575,37318,95486,42872,0
30581,62,2,-2,8,241217,171138,40630,40934,0
98929,22,-2,6,3,156724,216712,20622,20184,0
295195,59,8,4,4,345768,163950,41895,56558,0
61474,66,0,-1,-2,47768,315776,19379,93164,0
101748,68,8,7,3,57025,141637,72569,82169,0
135995,47,5,4,5,257966,-5547,81397,49833,0
255690,35,3,-2,2,391580,97979,81620,67159,0
341770,27,0,8,5,100570,98928,62941,35132,1
279104,65,4,0,3,281846,333374,64016,81423,0
438988,62,8,4,4,198344,273836,75,46098,0
424736,29,3,0,6,333583,356289,30662,55186,0
190553,61,2,-1,4,220720,206441,95218,69945,1
46408,26,5,2,-1,104285,67501,96680,63617,0
366150,32,5,0,5,68345,196884,29897,7178,0
269568,50,0,6,-2,71661,78384,90117,34882,0
329278,40,5,4,-2,395471,269681,16724,518,0
161563,40,7,8,7,348408,98047,14182,89711,0
142413,66,6,-2,3,92867,243929,90100,37451,1
185695,47,7,-2,5,44680,240550,11308,49779,0
100327,40,0,3,7,204491,258376,66444,65086,1
403554,27,8,1,-2,352895,47386,7167,20541,0
212503,60,5,-2,-2,264557,73027,39171,75644,0
153326,60,5,6,2,358438,257007,92755,49042,0
192932,50,4,-1,0,232522,245664,69826,32596,0
21344,28,5,-2,7,200713,2945,34261,80052,0
404966,22,-2,0,7,57545,201104,95158,34261,0
457972,34,0,7,-2,397653,119529,52146,89312,1
77957,30,3,-2,-1,312566,337387,13384,78379,1
115423,38,4,1,1,7507,-298,36238,9448,1
330197,38,4,1,5,42147,86233,63942,10469,0
474071,36,8,3,3,317575,242122,35790,75475,0
156968,25,3,0,1,101270,57392,63951,32699,0
196833,51,8,6,4,107661,379864,64485,20185,0
203624,57,1,3,6,215956,59334,99471,15244,0
261147,40,2,4,3,144504,236969,24575,74861,0
87454,43,6,3,-2,245062,155155,46624,97880,0
267594,52,-2,6,5,26589,3299,72472,57601,0
362744,62,-1,-1,0,55406,337265,93451,90779,1
394876,37,2,8,2,25498,206679,82599,43798,0
431151,33,2,5,-1,261556,303580,21449,84801,0
47641,69,4,2,-2,4944,207173,97607,82962,0
39711,33,5,-1,4,332011,194913,50627,68259,1
342486,37,7,4,0,110652,87749,48599,73438,0
379040,35,3,2,1,362078,174494,25795,13780,0
153254,46,3,5,-1,214560,392839,36079,10757,0
97833,64,2,7,1,294161,33098,98804,60832,0
328420,48,2,8,6,73941,93239,96651,16472,0
291685,62,8,3,6,396234,252476,70739,13832,0
366601,65,5,4,-2,246113,115119,39586,58493,1
485526,50,2,8,4,299896,307644,15752,16813,0
54813,63,3,-2,0,12077,9784,54986,1371,0
178270,55,0,-1,2,177761,21395,15287,29623,0
149892,42,2,6,2,262441,368332,77860,27898,0
296214,30,6,4,1,111532,283909,64593,46399,1
472984,31,0,4,-2,135232,309218,12963,9653,0
414338,58,5,1,8,295784,309369,13439,45096,0
352703,53,8,1,6,239318,184556,45371,44685,1
214615,26,4,0,2,134661,259864,85356,94882,1
486657,57,1,7,8,66491,27928,80085,72749,0
51786,27,2,1,-1,335808,249950,5829,60438,0
236006,64,5,7,-1,147580,236373,8771,59641,1
240876,32,7,3,1,115737,27818,53093,89700,0
409953,27,4,8,-1,6921,260310,16446,74207,1
308206,22,7,0,2,364873,153468,39662,97261,0
457453,21,7,7,-1,243216,155751,2557,15017,0
323715,43,-1,5,1,184582,236819,80776,87370,0
297654,45,5,-2,1,46879,293328,5375,74695,0
291570,38,5,3,0,64902,21522,21885,95260,1
47265,64,6,-1,7,145162,247684,77567,55500,0
421066,27,-1,8,4,392382,228082,28620,87026,0
259321,23,1,-2,-1,200189,70067,37874,25250,0
76150,49,-1,1,2,193114,343768,27194,36619,0
97312,30,1,3,-1,307083,201145,81565,18295,0
99613,63,0,4,6,86346,390817,76234,67733,0
347054,25,4,8,3,376942,215169,77905,72945,0
324519,54,2,-2,5,23132,177635,67499,76622,0
131826,28,4,0,3,223128,32968,66780,31278,0
45435,34,-1,3,0,375255,217396,94217,9753,0
368587,60,1,3,4,109227,60642,70725,48794,0
460348,26,3,7,-1,396020,276307,9675,48671,0
220017,21,2,3,1,283158,160747,96887,23622,0
485266,53,8,4,7,388986,3297,35632,992,0
498618,60,-1,8,2,251930,158825,32463,63212,0
144055,31,4,4,1,230151,296512,38957,41571,0
161734,44,-1,7,-1,-1074,353067,91937,75482,1
295654,30,6,5,-1,120704,66756,98937,94987,0
219259,64,4,8,3,141764,44261,48944,1959,0
182070,43,0,-1,8,197908,25934,18831,45196,0
